y, v, a, t
397.0312266671708,-38.50933333332351,1.8666666666666654,107.12
396.64632000050426,-38.49066666665684,1.8666666666666654,107.13
396.26160000050436,-38.471999999990175,1.8666666666666654,107.14
395.8770666671711,-38.453333333323506,1.8666666666666654,107.15
395.49272000050456,-38.43466666665684,1.8666666666666654,107.16
395.10856000050467,-38.41599999999017,1.8666666666666654,107.17
394.7245866671714,-38.3973333333235,1.8666666666666654,107.18
394.3408000005048,-38.378666666656834,1.8666666666666654,107.19
393.95720000050494,-38.359999999990166,1.8666666666666654,107.2
393.5737866671717,-38.3413333333235,1.8666666666666654,107.21000000000001
393.1905600005051,-38.32266666665683,1.8666666666666654,107.22
392.80752000050524,-38.30399999999016,1.8666666666666654,107.23
392.424666667172,-38.28533333332349,1.8666666666666654,107.24000000000001
392.0420000005054,-38.266666666656825,1.8666666666666654,107.25
391.6595200005055,-38.24799999999016,1.8666666666666654,107.26
391.2772266671723,-38.22933333332349,1.8666666666666654,107.27
390.8951200005057,-38.21066666665682,1.8666666666666654,107.28
390.5132000005058,-38.19199999999015,1.8666666666666654,107.29
390.13146666717256,-38.173333333323484,1.8666666666666654,107.3
389.749920000506,-38.154666666656816,1.8666666666666654,107.31
389.3685600005061,-38.13599999999015,1.8666666666666654,107.32000000000001
388.98738666717287,-38.11733333332348,1.8666666666666654,107.33
388.6064000005063,-38.09866666665681,1.8666666666666654,107.34
388.2256000005064,-38.07999999999014,1.8666666666666654,107.35000000000001
387.84498666717315,-38.061333333323475,1.8666666666666654,107.36
387.4645600005066,-38.04266666665681,1.8666666666666654,107.37
387.0843200005067,-38.02399999999014,1.8666666666666654,107.38
386.70426666717344,-38.00533333332347,1.8666666666666654,107.39
386.3244000005069,-37.9866666666568,1.8666666666666654,107.4
385.944720000507,-37.967999999990134,1.8666666666666654,107.41
385.56522666717376,-37.949333333323466,1.8666666666666654,107.42
385.18592000050717,-37.9306666666568,1.8666666666666654,107.43
384.8068000005073,-37.91199999999013,1.8666666666666654,107.44
384.42786666717404,-37.89333333332346,1.8666666666666654,107.45
384.04912000050746,-37.87466666665679,1.8666666666666654,107.46000000000001
383.6705600005076,-37.855999999990125,1.8666666666666654,107.47
383.29218666717435,-37.83733333332346,1.8666666666666654,107.48
382.91400000050777,-37.81866666665679,1.8666666666666654,107.49000000000001
382.53600000050784,-37.79999999999012,1.8666666666666654,107.5
382.1581866671746,-37.78133333332345,1.8666666666666654,107.51
381.78056000050805,-37.762666666656784,1.8666666666666654,107.52
381.4031200005081,-37.743999999990116,1.8666666666666654,107.53
381.0258666671749,-37.72533333332345,1.8666666666666654,107.54
380.64880000050834,-37.70666666665678,1.8666666666666654,107.55
380.27192000050843,-37.68799999999011,1.8666666666666654,107.56
379.8952266671752,-37.66933333332344,1.8666666666666654,107.57000000000001
379.51872000050867,-37.650666666656775,1.8666666666666654,107.58
379.14240000050876,-37.63199999999011,1.8666666666666654,107.59
378.7662666671755,-37.61333333332344,1.8666666666666654,107.60000000000001
378.39032000050895,-37.59466666665677,1.8666666666666654,107.61
378.01456000050905,-37.5759999999901,1.8666666666666654,107.62
377.6389866671758,-37.557333333323434,1.8666666666666654,107.63
377.26360000050926,-37.538666666656766,1.8666666666666654,107.64
376.88840000050936,-37.5199999999901,1.8666666666666654,107.65
376.5133866671761,-37.50133333332343,1.8666666666666654,107.66
376.13856000050953,-37.48266666665676,1.8666666666666654,107.67
375.76392000050964,-37.463999999990094,1.8666666666666654,107.68
375.3894666671764,-37.445333333323426,1.8666666666666654,107.69
375.0152000005098,-37.42666666665676,1.8666666666666654,107.7
374.64112000050994,-37.40799999999009,1.8666666666666654,107.71000000000001
